subscription_id,date_subscribed,membership,user_id,level_id
1150,1991-01-30 17:58:20,Bronze,991,1
1151,2011-01-03 10:35:09,Silver,3776,2
1152,2011-03-01 22:58:54,Gold,4689,2
1153,1993-01-06 15:42:09,Bronze,4595,3
1154,2005-05-01 05:01:18,Bronze,4121,3
1155,2005-03-14 17:23:47,Silver,2789,3
1156,2010-01-01 22:48:31,Silver,2396,2
1157,1989-12-22 16:25:40,Silver,3281,2
1158,2010-01-16 02:02:03,Gold,3833,2
1159,2016-01-22 06:34:42,Bronze,1078,2
1160,1992-01-26 14:04:23,Bronze,3950,3
1161,1992-09-17 01:48:56,Gold,4296,1
1162,1998-06-06 15:06:16,Bronze,1405,2
1163,2017-01-06 00:49:13,Gold,1874,1
1164,1993-09-06 13:29:24,Bronze,1560,3
1165,2006-10-22 21:47:29,Silver,2212,2
1166,1991-04-03 07:36:26,Gold,598,1
1167,2013-09-25 18:44:31,Gold,600,3
1168,1993-08-20 05:05:38,Bronze,2010,2
1169,2002-02-23 19:12:14,Gold,351,2
1170,1994-01-28 01:45:12,Bronze,2467,3
1171,1999-03-26 16:32:07,Gold,148,1
1172,2005-06-26 02:42:34,Bronze,2097,3
1173,2011-06-10 01:11:46,Silver,2613,3
1174,1995-08-23 00:41:27,Bronze,2044,1
1175,1992-11-23 21:56:34,Gold,1051,1
1176,2008-10-09 19:52:57,Gold,3261,3
1177,2016-05-04 16:03:48,Silver,3622,2
1178,1999-07-02 13:19:13,Silver,1373,3
1179,2000-04-24 12:24:00,Gold,3942,1
1180,2005-12-04 07:30:06,Gold,3388,3
1181,2002-03-31 14:57:46,Gold,2389,3
1182,1992-12-30 16:44:18,Silver,4493,2
1183,2013-03-09 07:25:46,Gold,1601,3
1184,1996-01-09 01:25:56,Gold,4539,2
1185,2005-07-19 06:34:31,Gold,4720,2
1186,2018-06-25 22:19:43,Bronze,2252,1
1187,2011-01-04 02:47:06,Bronze,2118,3
1188,2010-03-07 17:50:01,Gold,4446,1
1189,1990-11-11 17:08:32,Bronze,2342,3
1190,1997-07-24 13:05:55,Silver,2776,2
1191,2003-08-14 21:47:28,Bronze,4370,3
1192,2019-05-26 08:52:18,Silver,1165,1
1193,2004-11-26 09:32:59,Bronze,1265,1
1194,2005-02-20 01:24:56,Bronze,606,2
1195,1992-06-06 15:48:16,Silver,748,1
1196,2019-03-07 05:05:43,Gold,3177,2
1197,1999-01-19 16:15:36,Bronze,1,1
1198,2000-03-05 04:33:34,Bronze,872,2
1199,2012-01-17 04:27:56,Gold,3751,3
1200,1999-08-14 11:55:16,Bronze,4032,1
1201,1998-03-30 13:41:56,Bronze,710,3
1202,2001-05-19 01:22:39,Silver,1974,1
1203,2008-01-12 03:39:05,Gold,4871,3
1204,2017-11-12 16:41:32,Gold,1261,2
1205,2017-07-06 07:05:02,Gold,309,1
1206,2014-04-25 06:50:08,Bronze,1777,3
1207,1994-11-13 18:50:14,Silver,4201,2
1208,2004-12-03 10:59:40,Silver,2922,3
1209,2008-07-15 03:34:17,Bronze,2785,2
1210,2015-11-17 22:25:00,Gold,3930,1
1211,1997-01-10 16:09:44,Silver,2486,3
1212,1998-06-07 21:29:26,Bronze,3076,1
1213,1989-09-29 05:39:54,Bronze,2433,1
1214,2003-12-08 22:00:26,Silver,413,1
1215,2017-01-10 00:25:22,Silver,4933,1
1216,2006-05-28 09:06:12,Silver,1453,2
1217,2003-06-23 06:45:09,Silver,2103,2
1218,2019-05-21 13:21:50,Silver,1208,1
1219,1999-02-09 22:38:13,Gold,4684,2
1220,2007-11-07 09:01:13,Silver,365,1
1221,1990-12-15 07:34:37,Gold,4946,1
1222,2019-04-05 04:46:36,Silver,2505,1
1223,1992-05-01 09:09:35,Bronze,3967,1
1224,2017-10-11 07:06:58,Silver,2408,3
1225,2004-07-21 03:16:36,Bronze,2267,3
1226,1994-09-11 01:27:56,Silver,3956,2
1227,2000-08-21 07:47:42,Silver,1424,3
1228,1996-12-03 06:50:35,Gold,3528,3
1229,1991-09-12 20:06:39,Silver,349,2
1230,1993-02-09 17:38:06,Silver,1321,2
1231,1998-10-12 09:26:02,Gold,279,3
1232,2004-01-08 11:15:34,Gold,667,2
1233,2013-10-14 13:48:37,Bronze,153,1
1234,2001-01-26 21:44:40,Bronze,851,1
1235,2008-05-04 20:26:24,Gold,4700,1
1236,2014-06-01 05:25:46,Bronze,3548,3
1237,2012-07-26 14:34:46,Silver,1771,3
1238,2015-11-16 15:48:51,Gold,1797,1
1239,2003-03-26 06:13:32,Silver,2136,3
1240,2009-05-22 03:08:08,Silver,2568,1
1241,2002-07-14 19:39:08,Silver,760,3
1242,2003-02-18 02:41:59,Bronze,68,3
1243,1998-07-04 04:23:02,Gold,4403,1
1244,2017-09-12 17:37:05,Bronze,2240,1
1245,2018-01-04 07:49:11,Silver,2410,2
1246,1991-12-26 22:01:45,Gold,1685,2
1247,1995-02-16 05:26:32,Silver,794,3
1248,2015-02-08 11:12:18,Bronze,2257,2
1249,2017-08-04 17:08:56,Gold,716,1
1250,2013-05-09 07:07:21,Gold,4218,1
1251,2001-11-07 17:28:55,Silver,4125,2
1252,2006-07-28 13:41:54,Silver,3767,2
1253,1998-05-15 08:02:23,Gold,3020,3
1254,2013-02-11 11:48:41,Silver,1937,2
1255,2002-03-23 00:38:21,Silver,1508,3
1256,2018-02-13 15:22:52,Silver,3375,1
1257,1991-03-19 05:28:19,Silver,6,3
1258,2015-06-19 01:13:11,Gold,2058,1
1259,2014-01-06 22:53:43,Bronze,724,3
1260,2006-05-01 00:48:10,Bronze,3208,3
1261,2003-02-07 14:39:12,Gold,342,3
1262,2003-01-26 11:05:47,Bronze,4659,1
1263,2010-11-11 21:17:06,Gold,1996,1
1264,2007-12-05 00:01:56,Bronze,3512,3
1265,2013-02-08 01:16:37,Bronze,1910,1
1266,2001-12-10 14:23:04,Silver,3595,1
1267,2017-09-24 00:37:11,Silver,4331,1
1268,2008-09-22 22:33:12,Bronze,639,1
1269,2007-02-14 23:23:57,Gold,134,3
1270,2013-10-20 05:45:40,Gold,860,1
1271,1989-12-08 11:51:48,Gold,340,3
1272,2018-06-04 04:08:58,Gold,2155,1
1273,2008-12-16 16:18:28,Bronze,3770,1
1274,2002-09-17 23:49:51,Bronze,3311,1
1275,1999-05-12 14:22:53,Silver,3059,2
1276,2012-05-07 23:53:44,Gold,2460,1
1277,2002-10-25 07:20:54,Gold,4593,1
1278,1990-02-12 07:42:53,Bronze,78,2
1279,2013-04-07 22:24:10,Gold,1965,1
1280,1994-10-30 23:32:19,Gold,2657,3
1281,2017-05-14 03:55:19,Silver,135,3
1282,1999-06-03 04:59:53,Silver,3,1
1283,1997-07-03 12:59:56,Bronze,4043,2
1284,1999-12-15 03:05:54,Gold,1949,2
1285,1991-08-07 12:19:12,Gold,4278,1
1286,2000-03-28 03:52:17,Gold,4730,1
1287,2010-05-19 05:19:13,Gold,3189,2
1288,2004-10-21 03:00:49,Gold,2764,1
1289,2018-05-17 05:54:16,Bronze,4021,2
1290,1992-12-15 16:19:38,Silver,402,2
1291,1995-11-15 03:55:23,Silver,20,2
1292,2001-12-27 07:29:26,Gold,4013,2
1293,1996-07-09 16:37:45,Bronze,3914,2
1294,2002-02-17 05:58:25,Silver,4840,3
1295,1997-10-07 23:11:17,Silver,736,1
1296,2017-12-02 20:10:38,Bronze,4352,1
1297,2006-08-02 05:50:53,Bronze,829,3
1298,1994-06-25 00:06:34,Bronze,3973,2
1299,1996-03-13 00:10:13,Bronze,3280,1
1300,1994-06-14 22:13:20,Gold,4,2
1301,1996-12-13 12:59:42,Gold,1977,3
1302,2006-05-11 07:45:11,Silver,1320,3
1303,1990-05-07 19:52:28,Bronze,1530,1
1304,1990-11-16 23:18:32,Silver,3838,1
1305,1998-06-14 12:38:55,Silver,1671,1
1306,2005-11-20 18:20:40,Bronze,929,1
1307,1997-06-13 08:10:00,Bronze,509,3
1308,1992-09-24 06:21:10,Gold,1814,3
1309,2012-01-27 17:11:54,Silver,4791,1
1310,2000-06-04 18:10:36,Gold,3219,2
1311,1992-04-06 22:00:27,Bronze,1496,2
1312,2010-07-12 04:30:26,Bronze,2428,3
1313,1993-10-22 16:29:46,Bronze,2545,1
1314,2013-06-12 19:21:15,Gold,3903,1
1315,1997-11-27 04:31:07,Bronze,1026,1
1316,1997-12-23 09:36:13,Bronze,4943,2
1317,2018-05-01 13:23:11,Gold,237,3
1318,2013-06-15 18:38:26,Gold,1356,2
1319,1992-02-26 09:20:49,Silver,4087,3
1320,2018-12-02 07:33:12,Bronze,4464,2
1321,1997-05-28 06:26:52,Gold,1307,1
1322,1998-08-01 21:55:06,Gold,2456,2
1323,2016-01-09 13:48:03,Silver,1280,2
1324,1992-01-11 20:44:40,Bronze,2403,1
1325,2011-04-10 14:25:23,Gold,2868,1
1326,2000-07-22 18:54:12,Silver,1083,1
1327,2011-12-14 23:03:58,Gold,1019,1
1328,2002-06-26 21:58:30,Gold,2325,1
1329,2013-08-15 11:14:39,Silver,1855,3
1330,2009-11-15 20:56:59,Gold,1888,2
1331,1991-06-17 13:15:58,Silver,1652,3
1332,1993-09-12 02:15:29,Silver,2283,3
1333,1996-06-08 07:38:30,Bronze,3268,1
1334,2001-03-15 21:37:56,Silver,3671,1
1335,1999-01-22 20:24:56,Gold,2618,2
1336,1997-04-18 08:13:39,Bronze,4769,1
1337,2012-04-17 09:49:42,Gold,2755,1
1338,1998-03-21 17:53:45,Gold,3354,3
1339,2004-07-11 18:46:13,Silver,4529,2
1340,1994-07-12 13:11:05,Silver,2265,1
1341,2000-02-19 16:30:35,Bronze,1914,1
1342,2012-06-11 12:07:33,Silver,1491,3
1343,2015-02-14 03:23:36,Bronze,138,2
1344,2012-11-01 22:08:16,Bronze,2744,2
1345,2018-04-28 02:38:46,Gold,2143,1
1346,2012-10-13 15:22:16,Silver,1936,3
1347,2000-05-10 13:44:35,Bronze,64,3
1348,2019-07-24 16:31:36,Silver,4736,2
1349,2001-02-02 01:38:50,Bronze,2530,1
1350,2018-09-20 15:50:20,Silver,3616,2
1351,1997-12-21 01:24:10,Bronze,2663,1
1352,1993-02-26 13:09:15,Gold,4869,2
1353,2005-04-10 18:45:07,Gold,1677,1
1354,1995-02-26 19:28:44,Silver,4782,3
1355,1996-12-14 09:51:31,Bronze,1873,1
1356,2005-08-05 06:13:34,Gold,2847,3
1357,2010-02-17 22:43:40,Silver,755,2
1358,2004-04-07 05:05:50,Silver,4055,3
1359,1999-02-12 11:48:36,Bronze,2119,2
1360,2003-10-14 13:55:57,Bronze,2271,1
1361,2015-08-01 13:53:59,Gold,224,2
1362,2014-07-07 08:32:38,Silver,4489,3
1363,1994-08-05 22:27:21,Gold,4823,2
1364,1993-10-13 06:00:40,Silver,4427,1
1365,1998-03-02 23:47:26,Silver,4952,2
1366,2006-01-14 18:56:41,Bronze,4146,2
1367,2005-12-31 17:19:43,Silver,1790,1
1368,2011-06-07 17:17:57,Gold,1233,3
1369,2010-04-12 10:44:10,Silver,1227,3
1370,1992-02-14 20:18:39,Silver,4275,1
1371,2002-01-24 08:12:23,Gold,2603,3
1372,1999-01-17 22:29:33,Bronze,1410,3
1373,2005-06-14 04:06:33,Bronze,122,3
1374,1990-06-13 20:57:09,Gold,963,1
1375,2007-10-28 13:14:27,Bronze,613,2
1376,2016-01-15 05:54:11,Gold,1810,2
1377,1996-05-16 10:11:44,Gold,4308,3
1378,2004-11-15 06:50:45,Gold,4474,3
1379,1995-04-28 12:53:53,Silver,1989,2
1380,2012-07-21 08:41:25,Silver,411,3
1381,1994-03-16 06:43:19,Silver,1619,2
1382,2011-07-02 00:24:23,Silver,2939,1
1383,1998-10-31 13:19:58,Gold,2420,2
1384,2003-02-12 05:34:57,Bronze,3472,1
1385,1991-06-16 14:12:37,Gold,4989,3
1386,2007-06-16 16:42:39,Gold,2273,1
1387,2018-12-13 12:49:39,Gold,310,2
1388,2013-09-08 01:53:19,Gold,2730,3
1389,1993-11-05 23:01:36,Bronze,121,2
1390,1998-08-01 17:50:29,Bronze,3308,2
1391,2018-08-07 16:48:18,Gold,2184,3
1392,2014-12-06 18:55:49,Bronze,1615,3
1393,2005-01-30 23:45:26,Bronze,655,1
1394,1998-01-08 05:35:14,Bronze,1441,2
1395,1999-08-26 20:56:48,Bronze,3029,1
1396,2006-02-27 21:49:24,Bronze,2459,2
1397,2015-06-23 20:01:33,Gold,3179,1
1398,1996-06-12 10:01:41,Gold,4023,1
1399,1994-08-24 10:25:28,Gold,3185,3
1400,2007-01-25 18:09:40,Bronze,881,3
1401,2010-05-30 13:18:10,Silver,970,1
1402,2016-04-19 11:44:20,Silver,3429,1
1403,2003-09-23 20:16:30,Gold,414,2
1404,2006-03-05 12:12:20,Silver,1002,1
1405,2008-08-04 20:21:42,Silver,2474,2
1406,2003-12-24 01:35:53,Gold,255,1
1407,1993-09-24 13:07:26,Silver,4794,2
1408,2019-07-18 14:41:11,Gold,2988,3
1409,1995-02-25 20:57:32,Silver,2800,3
1410,2011-11-17 22:59:50,Gold,979,1
1411,2011-10-13 04:19:52,Gold,3638,1
1412,2011-08-07 03:05:20,Bronze,4351,1
1413,1995-03-28 02:22:08,Silver,3569,2
1414,1999-01-10 16:05:09,Gold,1016,2
1415,2005-03-07 12:52:48,Gold,1172,3
1416,2010-09-11 08:44:32,Silver,540,3
1417,2018-12-25 06:26:38,Silver,2281,1
1418,2012-12-13 09:02:00,Silver,1132,1
1419,2012-10-20 14:36:54,Bronze,2590,3
1420,2018-08-11 02:55:38,Gold,4728,3
1421,2005-07-21 16:45:19,Bronze,1090,1
1422,2011-08-12 14:52:17,Silver,3299,1
1423,2006-07-04 00:41:29,Gold,4161,3
1424,2014-04-17 10:09:05,Bronze,493,1
1425,2000-06-04 01:27:53,Gold,104,3
1426,1996-11-15 20:24:52,Bronze,4706,3
1427,2016-11-11 00:31:21,Bronze,1515,1
1428,1992-07-13 12:28:30,Silver,3404,2
1429,2002-07-25 04:46:39,Silver,2016,2
1430,2019-06-03 09:24:40,Gold,4880,3
1431,2007-03-04 04:56:22,Bronze,980,1
1432,1995-06-09 06:53:27,Silver,2993,1
1433,2018-04-30 04:05:52,Bronze,3758,3
1434,2012-05-20 11:54:56,Bronze,4231,2
1435,2006-07-20 05:30:43,Gold,2404,2
1436,2000-07-20 12:54:44,Bronze,973,3
1437,2011-11-07 02:13:52,Bronze,1047,3
1438,2006-08-28 18:21:07,Gold,2188,3
1439,1991-02-18 09:52:18,Silver,1943,1
1440,2002-01-22 16:12:04,Bronze,1014,2
1441,1999-01-22 15:44:02,Gold,3347,1
1442,1995-07-23 18:57:12,Silver,3537,3
1443,2014-04-19 03:14:43,Bronze,4828,3
1444,2008-02-28 04:01:08,Bronze,4068,2
1445,2011-12-31 17:37:19,Gold,466,2
1446,1995-06-12 19:03:43,Silver,1065,3
1447,2012-04-17 13:31:35,Bronze,3529,3
1448,2007-10-30 21:55:03,Silver,3895,1
1449,2012-06-25 10:09:37,Silver,3228,3
1450,1995-07-22 10:55:17,Bronze,1630,2
1451,2003-09-04 09:34:27,Gold,2656,1
1452,2010-12-28 08:29:09,Silver,4437,3
1453,2007-07-03 22:39:39,Bronze,4779,3
1454,1989-09-22 14:17:19,Gold,1119,2
1455,1989-12-31 03:59:06,Gold,580,1
1456,1996-12-22 20:14:03,Bronze,4802,3
1457,2009-12-29 12:29:05,Gold,2908,3
1458,2011-01-14 17:51:21,Silver,2754,1
1459,2007-08-31 10:02:25,Bronze,696,2
1460,1989-08-07 02:24:20,Gold,1895,3
1461,2015-02-05 08:55:50,Bronze,1267,2
1462,1995-05-30 08:17:44,Gold,4788,3
1463,2001-08-29 16:55:48,Bronze,3093,2
1464,1994-10-14 06:57:43,Bronze,4811,2
1465,2010-10-29 01:35:40,Gold,3226,1
1466,2008-11-07 19:05:03,Silver,945,3
1467,1990-07-16 17:57:12,Bronze,4450,1
1468,2004-05-09 08:33:21,Bronze,3417,2
1469,1999-08-21 07:20:14,Gold,541,1
1470,2015-05-21 06:31:54,Gold,1390,2
1471,2004-07-05 23:18:40,Silver,3288,3
1472,2000-08-12 05:42:58,Bronze,4062,1
1473,2017-10-21 19:17:07,Bronze,4540,2
1474,1998-09-19 02:15:55,Bronze,900,2
1475,1994-04-10 21:48:43,Bronze,254,2
1476,2010-04-28 12:05:28,Gold,4037,2
1477,2002-07-17 23:48:00,Bronze,1653,1
1478,2019-04-29 07:46:29,Bronze,3849,2
1479,2015-11-05 12:31:34,Gold,3564,2
1480,2008-03-22 04:29:15,Gold,4206,2
1481,2010-11-21 00:26:40,Silver,734,1
1482,1995-07-13 01:30:59,Bronze,1642,3
1483,1995-12-01 06:45:43,Bronze,3207,1
1484,1998-09-26 19:59:48,Bronze,3995,2
1485,2004-10-19 20:15:23,Silver,4059,2
1486,2000-05-13 10:43:28,Silver,1609,1
1487,2001-04-12 03:20:21,Silver,2672,2
1488,1997-09-20 03:16:22,Silver,3982,2
1489,2002-08-19 05:33:33,Silver,113,3
1490,1999-08-15 18:35:27,Silver,4310,1
1491,1992-05-02 00:51:42,Gold,1148,1
1492,1994-05-10 18:19:15,Gold,1210,2
1493,2002-12-12 11:24:13,Silver,2966,3
1494,2000-09-29 10:41:16,Gold,3923,1
1495,1999-01-30 07:11:18,Bronze,1411,3
1496,2009-01-28 15:12:43,Silver,3390,1
1497,1994-08-17 09:40:22,Bronze,4041,2
1498,1995-04-08 08:47:51,Gold,3120,3
1499,2009-06-30 05:37:25,Bronze,3123,2
1500,2005-05-07 12:44:58,Silver,1001,1
1501,2014-12-26 16:47:05,Gold,1542,3
1502,2000-01-16 11:45:17,Bronze,2637,3
1503,1994-03-13 22:57:56,Bronze,4696,1
1504,2011-02-18 22:20:56,Bronze,1417,3
1505,1991-08-26 15:33:56,Silver,4256,3
1506,2006-01-22 16:25:59,Bronze,290,2
1507,2013-01-06 18:29:59,Silver,597,1
1508,2000-03-06 23:17:37,Bronze,1907,1
1509,1991-01-12 10:57:32,Bronze,2581,3
1510,2016-03-02 13:15:42,Bronze,4066,2
1511,2011-11-23 01:15:35,Silver,4668,3
1512,2000-09-16 08:48:50,Silver,4870,2
1513,2015-11-30 03:59:22,Bronze,3204,2
1514,2008-06-17 11:37:24,Silver,69,3
1515,1998-09-01 20:21:36,Gold,4801,3
1516,1989-08-25 22:24:50,Gold,3746,1
1517,2010-03-21 00:28:43,Bronze,2286,2
1518,2010-01-07 20:06:14,Bronze,216,3
1519,1993-02-25 02:24:45,Gold,1057,1
1520,1997-12-31 01:43:39,Silver,725,1
1521,2017-05-21 00:04:45,Gold,1185,2
1522,2004-02-04 06:06:36,Bronze,1765,3
1523,2012-09-14 17:00:56,Bronze,1793,2
1524,2004-03-22 14:37:40,Gold,1744,1
1525,2003-07-12 03:15:51,Bronze,4238,3
1526,2010-08-21 23:49:28,Silver,1975,2
1527,1997-07-08 03:40:27,Silver,3719,2
1528,1999-08-25 13:16:04,Bronze,247,1
1529,1996-11-10 19:48:41,Silver,4279,1
1530,1997-06-14 05:41:19,Gold,2067,2
1531,1997-04-14 09:19:20,Bronze,1447,3
1532,2000-08-18 14:55:18,Bronze,1868,1
1533,1990-05-22 15:24:28,Bronze,1370,1
1534,2006-10-13 03:04:34,Gold,2727,1
1535,1997-12-04 00:00:05,Silver,1050,1
1536,2009-04-29 21:31:45,Gold,4504,2
1537,1991-08-05 08:16:21,Silver,608,2
1538,1991-10-19 08:36:19,Bronze,378,2
1539,1998-05-24 23:36:59,Bronze,2990,3
1540,2009-11-03 18:51:35,Gold,2977,1
1541,2003-01-03 22:44:14,Silver,2840,1
1542,2013-07-31 14:42:17,Silver,3074,2
1543,1994-08-25 01:39:20,Silver,3112,3
1544,2009-03-28 06:52:59,Silver,3864,3
1545,1992-03-03 20:34:14,Bronze,1713,1
1546,2005-12-20 18:02:36,Gold,1374,1
1547,2005-01-18 08:32:51,Silver,2268,3
1548,2005-05-28 10:42:13,Silver,1850,1
1549,2014-07-18 09:11:44,Bronze,2620,1
1550,1995-03-16 11:09:25,Bronze,2630,1
1551,1998-12-11 08:39:57,Gold,3294,1
1552,2011-11-12 01:05:47,Bronze,4908,1
1553,2010-10-30 04:36:23,Bronze,3055,1
1554,1994-02-08 14:19:11,Bronze,4150,2
1555,2007-05-07 08:27:43,Silver,3172,3
1556,1999-11-13 14:33:21,Silver,387,1
1557,1995-09-25 11:45:02,Bronze,2393,3
1558,1997-01-09 23:20:16,Silver,573,2
1559,2016-09-16 12:11:59,Silver,2082,2
1560,2004-12-17 00:21:29,Bronze,3340,3
1561,2010-03-20 15:44:01,Silver,1516,3
1562,2012-04-21 17:02:18,Bronze,1963,1
1563,2003-05-22 03:03:04,Bronze,3501,2
1564,2010-08-23 10:02:10,Bronze,3047,3
1565,2006-08-01 22:53:29,Gold,4905,1
1566,2000-09-07 18:24:35,Gold,3449,1
1567,2010-11-17 07:22:25,Bronze,4826,2
1568,2003-06-23 23:36:02,Gold,1769,3
1569,1990-12-07 10:06:19,Gold,2731,1
1570,2013-08-27 03:39:10,Gold,2154,3
1571,2013-12-20 20:12:10,Silver,4347,2
1572,2010-05-09 23:24:13,Bronze,2617,3
1573,1999-10-02 02:19:24,Bronze,4379,3
1574,2019-05-13 00:46:23,Silver,3926,3
1575,2000-06-01 01:00:50,Gold,1332,2
1576,2003-01-08 21:58:42,Gold,2883,3
1577,1997-09-18 19:00:40,Bronze,2915,1
1578,2015-04-10 10:55:59,Silver,2984,3
1579,2013-01-04 10:43:33,Gold,4821,2
1580,2002-11-27 15:13:14,Bronze,1213,2
1581,1992-04-22 20:46:11,Gold,4844,2
1582,2016-09-27 19:56:11,Silver,1918,2
1583,1992-07-20 20:59:24,Bronze,3256,2
1584,1995-05-13 06:00:02,Silver,4581,3
1585,1992-04-16 13:03:28,Silver,4563,2
1586,2010-08-18 07:00:29,Silver,4602,1
1587,2018-02-23 12:12:44,Gold,4268,3
1588,2012-06-19 20:27:08,Silver,3191,2
1589,1992-01-11 06:27:26,Bronze,131,3
1590,2004-05-24 01:26:35,Bronze,1611,1
1591,2006-01-09 06:46:41,Silver,3855,2
1592,1999-01-20 08:05:31,Silver,1964,2
1593,1991-07-28 14:55:05,Silver,4096,3
1594,2005-01-30 14:57:12,Silver,2272,2
1595,1997-02-18 00:41:22,Gold,3215,1
1596,2008-03-13 13:16:55,Gold,1558,3
1597,2001-03-27 08:02:36,Silver,2407,3
1598,1997-07-28 08:54:16,Silver,4660,2
1599,2002-07-16 17:01:15,Bronze,4708,2
1600,2000-01-18 22:18:32,Bronze,4969,2
1601,1994-06-28 11:28:46,Gold,1246,2
1602,2018-02-13 07:53:27,Bronze,1655,3
1603,1997-12-17 11:13:37,Gold,2805,3
1604,1993-12-27 22:15:03,Bronze,3457,1
1605,2008-07-30 18:32:27,Bronze,1155,2
1606,2005-04-06 21:22:14,Silver,4499,3
1607,1999-12-19 12:43:43,Bronze,3493,1
1608,2018-03-23 14:21:54,Gold,2439,2
1609,2011-01-15 19:56:33,Gold,261,3
1610,2011-10-15 22:30:18,Silver,1049,1
1611,2011-03-30 05:49:20,Gold,2462,2
1612,2002-07-29 21:30:11,Silver,3556,2
1613,2002-04-26 11:21:05,Silver,4022,1
1614,2018-06-13 07:20:17,Bronze,916,1
1615,2016-10-12 16:46:16,Bronze,1089,1
1616,2011-07-14 07:21:54,Silver,2921,1
1617,1998-06-24 16:04:41,Gold,521,1
1618,2003-10-13 16:25:51,Bronze,3928,2
1619,2008-12-22 16:13:03,Silver,40,1
1620,2013-06-07 08:33:44,Gold,3877,1
1621,1992-10-26 19:53:46,Gold,2427,2
1622,2002-01-12 02:55:58,Gold,158,3
1623,2011-07-19 13:58:40,Gold,459,2
1624,2015-10-02 15:18:13,Bronze,2152,1
1625,1997-02-02 20:07:28,Bronze,2092,3
1626,1997-09-21 19:08:46,Gold,1867,3
1627,1997-03-20 09:35:08,Silver,675,2
1628,2005-09-29 15:23:14,Gold,4741,3
1629,2010-09-16 06:58:50,Gold,4004,1
1630,2018-02-13 16:48:10,Bronze,4199,1
1631,2005-05-26 21:46:24,Gold,778,1
1632,2007-06-10 10:20:37,Silver,4092,1
1633,1991-09-19 08:13:31,Bronze,2733,3
1634,2018-02-26 20:41:02,Bronze,3880,3
1635,1990-11-11 06:57:21,Bronze,2080,3
1636,2009-10-24 17:58:34,Silver,831,1
1637,2006-10-10 05:33:33,Bronze,904,3
1638,2012-08-26 18:25:55,Bronze,3983,3
1639,1997-11-21 20:09:06,Bronze,3611,3
1640,1998-03-21 00:01:24,Silver,21,2
1641,2000-09-03 20:12:51,Silver,3065,3
1642,2014-02-13 06:54:03,Bronze,2117,1
1643,1990-07-30 22:45:49,Gold,3448,3
1644,2013-11-08 17:56:53,Gold,4259,3
1645,2008-11-08 07:51:52,Bronze,3979,3
1646,2007-05-15 16:22:14,Gold,3436,1
1647,2018-02-03 14:37:52,Bronze,3925,2
1648,2011-09-06 15:11:21,Silver,4233,1
1649,2016-08-31 18:07:46,Gold,1540,1
1650,1990-01-23 15:42:56,Gold,2828,2
1651,2003-11-01 09:07:03,Silver,1725,2
1652,2006-06-13 16:47:33,Gold,3438,2
1653,2003-11-18 08:01:25,Silver,10,1
1654,2000-10-14 16:00:05,Gold,1446,3
1655,2017-11-23 04:58:02,Silver,485,2
1656,2014-12-24 22:11:07,Bronze,878,2
1657,1998-04-11 23:39:15,Silver,4775,1
1658,2007-02-09 05:48:39,Silver,4196,3
1659,2004-02-20 02:40:43,Silver,2113,2
1660,2004-04-25 01:08:01,Gold,4381,1
1661,1991-08-08 13:56:59,Silver,1885,1
1662,2017-12-30 10:00:47,Gold,2398,1
1663,2015-03-29 00:57:58,Silver,735,2
1664,1995-05-31 15:25:45,Bronze,3001,1
1665,2008-06-07 22:59:20,Gold,4398,3
1666,2013-04-04 08:19:49,Gold,191,3
1667,1990-03-12 13:51:31,Gold,689,3
1668,1994-11-08 16:35:54,Silver,2792,1
1669,2008-08-22 11:13:47,Silver,4358,1
1670,1992-03-09 17:47:50,Gold,2802,1
1671,2019-02-21 18:30:00,Silver,417,1
1672,1999-08-17 20:39:57,Bronze,2259,2
1673,1990-03-14 11:10:15,Silver,2890,1
1674,1992-09-28 03:01:28,Gold,2692,1
1675,1992-03-27 02:22:19,Bronze,2116,3
1676,2016-06-14 07:50:33,Bronze,1383,1
1677,2006-02-06 07:24:42,Gold,465,3
1678,2013-03-27 13:47:12,Silver,324,2
1679,1995-01-10 10:08:35,Gold,1102,3
1680,1992-11-11 12:40:25,Gold,1898,2
1681,2018-02-01 00:56:42,Bronze,87,3
1682,2000-10-24 09:11:27,Silver,3170,3
1683,2018-11-03 12:51:34,Gold,393,2
1684,1996-01-19 18:17:07,Bronze,3870,1
1685,2004-09-26 16:56:17,Silver,617,1
1686,1996-04-25 20:19:43,Silver,4416,1
1687,2008-01-30 07:42:11,Gold,2445,3
1688,1997-04-19 14:22:40,Bronze,2688,3
1689,2004-11-05 08:55:42,Bronze,3039,3
1690,2012-03-25 01:53:52,Bronze,1870,1
1691,2012-09-29 18:44:57,Gold,3301,1
1692,1990-04-10 02:56:49,Gold,374,1
1693,2017-09-11 13:03:15,Bronze,4183,1
1694,1997-03-04 22:39:34,Gold,4612,2
1695,2019-02-08 18:15:42,Silver,4195,2
1696,2009-08-25 14:12:20,Silver,2621,2
1697,2009-11-06 20:31:54,Gold,160,3
1698,2009-11-21 17:29:50,Silver,891,1
1699,2008-12-30 02:02:14,Bronze,2222,3
1700,2014-03-13 22:31:57,Gold,3976,2
1701,2015-09-28 05:17:28,Gold,2328,2
1702,1995-03-19 04:07:20,Gold,1602,2
1703,2006-11-05 08:00:07,Bronze,1046,2
1704,2003-08-15 10:24:59,Silver,2076,2
